shipment_id,shipment_date,transport_mode,region,distance_km,shipment_volume,transportation_cost,fuel_cost,delivery_time_days,delay_days,delivery_status
SHP00192,2025-07-11,Sea,East,1936.7460755133131,28.867045702139364,2202.9577428410007,467.96947450289275,13.515964532554017,-2.0,On-Time
SHP00193,2025-07-12,Sea,Central,618.916589637128,110.37389312467519,1076.3785270802368,173.12946070131528,10.213772102338986,-1.0846365956930566,On-Time
SHP00194,2025-07-13,Rail,North,581.3388061006086,59.60636388607189,1117.6892803726869,166.34623848947322,7.698678179339542,0.020179823977247602,Delayed
SHP00195,2025-07-14,Road,Central,1066.142060576878,58.94484242884368,2436.01914762564,310.31047864312126,5.204906769125013,0.85300453122256,Delayed
SHP00196,2025-07-15,Road,South,465.4835613961974,180.51329831279554,2312.3785515232985,89.35542462237329,5.576392847488318,0.8628909172400142,Delayed
SHP00197,2025-07-16,Air,West,971.7350660975761,32.40347434251647,4917.026542172658,279.15597809327784,6.959522348851234,-2.0,On-Time
SHP00198,2025-07-17,Sea,East,1505.0696218586695,59.431240739502826,1528.408499151515,514.8095463702426,10.92967350485136,0.29817779276960443,Delayed
SHP00199,2025-07-18,Sea,West,531.2488683221549,89.71724955089061,807.5023876937893,144.4825116163546,11.086580097510534,-1.5451383014538864,On-Time
SHP00200,2025-07-19,Air,Central,1046.4018052290162,99.25054150020479,5812.144334137949,315.58997522217896,6.055820774047389,-2.0,On-Time
SHP00201,2025-07-20,Rail,East,921.9887012665093,156.98913364935882,2475.3145647017823,253.2191187832564,7.606930137283305,8.188963828807374,Delayed
SHP00202,2025-07-21,Road,Central,2000.0,27.76109203698395,3736.382998252935,650.6118103212727,8.094200751613656,-1.4966268148822786,On-Time
SHP00203,2025-07-22,Road,South,198.8004269436661,145.8763270086918,1550.5912005283265,67.20033458441378,4.056028798277052,-1.3578803853620138,On-Time
SHP00204,2025-07-23,Sea,North,484.03165105121303,40.54590371564711,796.4783590554285,102.28430173141219,9.838450086121922,-2.0,On-Time
SHP00205,2025-07-24,Rail,East,280.97716300425077,43.75294016674545,597.8679983886676,71.44299727006344,6.149815731413382,-2.0,On-Time
SHP00206,2025-07-25,Road,South,1041.8359920897221,118.12743302191137,2841.5910055405056,257.02610379474345,5.420441384074615,0.02831921271470883,Delayed
SHP00207,2025-07-26,Road,South,743.5809517252992,132.9434053383157,2455.2149620110818,185.0673133067354,2.240011976387989,3.8795333103000704,Delayed
SHP00208,2025-07-27,Rail,East,1636.1749005344643,45.8163849942866,2632.2704998000736,329.4259996011859,10.43758184066718,0.014128321130800037,Delayed
SHP00209,2025-07-28,Road,Central,305.8931503399223,102.31400590380771,1513.6374011851528,97.37027825086469,1.0436449858871395,-0.3089057730866869,On-Time
SHP00210,2025-07-29,Road,South,622.7844399702503,59.33929387898832,1856.6248140146686,115.88789133104744,2.5600772975477293,3.500684942553469,Delayed
SHP00211,2025-07-30,Rail,West,1438.929815023112,67.39893815920044,2064.3715607504037,388.2211392451712,8.381950796199549,-0.8109913263377084,On-Time
SHP00212,2025-07-31,Rail,South,561.8475527916465,59.29533315850009,1096.500139675298,164.3512674391566,4.61357934030551,0.5528734889391645,Delayed
SHP00213,2025-08-01,Rail,Central,529.2738063351622,32.54197703951545,931.8014315080623,113.93666880086784,6.6692922782792,-1.8039251630324533,On-Time
SHP00214,2025-08-02,Road,Central,481.8119378416606,73.92333469654903,1170.483052717437,160.92255300789031,3.84300843002317,4.7128337523814245,Delayed
SHP00215,2025-08-03,Air,West,363.6992119645798,53.34188844635328,2240.660462127827,117.31240473765924,3.7133309009487308,3.121275600089616,Delayed
SHP00216,2025-08-04,Road,South,354.2738868777038,130.27513035649847,1776.2255050785438,92.14105249913621,1.8243855297366265,0.11753157616658316,Delayed
SHP00217,2025-08-05,Road,Central,443.1127324420936,93.32163852499887,1489.10224860268,110.73179740405786,3.2916433514868895,-0.498608204676815,On-Time
SHP00218,2025-08-06,Air,East,213.2114495129901,111.74715278113786,1825.9285935324408,46.95268925356989,2.436292151481724,0.4204013584081532,Delayed
SHP00219,2025-08-07,Rail,North,710.9602487647592,63.03509255485707,1545.5130722801298,216.20219275798593,6.94560215086777,0.15404355347299836,Delayed
SHP00220,2025-08-08,Air,North,492.759055777569,59.003129896913194,2570.1250980288214,99.73268159286572,3.976732790816385,-2.0,On-Time
SHP00221,2025-08-09,Rail,North,78.10736386998116,67.57272805469519,828.438463530882,23.091693715384363,3.7266850709293657,3.206668628563436,Delayed
SHP00222,2025-08-10,Rail,South,216.1822220155485,174.6012847722051,1618.4231341083557,69.87391790877085,5.385655201591859,-0.06784445061096422,On-Time
SHP00223,2025-08-11,Road,West,76.58946065449604,40.079310237074914,571.8949189912297,20.0,3.7025143564123875,5.245850940115363,Delayed
SHP00224,2025-08-12,Road,Central,232.6410286805391,59.89557258011432,910.9330631027332,76.14170075135071,0.5,1.5545392769064557,Delayed
SHP00225,2025-08-13,Road,East,1260.6036261770632,57.39418537110004,3063.2190870851923,234.04990154024657,6.99798410945362,-2.0,On-Time
SHP00226,2025-08-14,Road,East,717.3454209298329,109.50565312405617,2034.1581241500198,240.43543046959152,6.303846008634282,-2.0,On-Time
SHP00227,2025-08-15,Sea,South,487.63238338895115,75.09421868311892,953.6305011284674,97.58576240597147,6.809934400889035,-2.0,On-Time
SHP00228,2025-08-16,Road,North,1035.994498221702,51.81671040994162,2053.404958425272,300.2095121183014,5.275320471594481,-2.0,On-Time
SHP00229,2025-08-17,Sea,South,485.18926942892796,121.40652054191777,1243.408931766979,107.96141466339449,11.299725449949264,-2.0,On-Time
SHP00230,2025-08-18,Rail,West,254.97913661789406,131.68115561752805,1466.3934250358748,82.15782368535162,6.949816241157924,1.1314187259546011,Delayed
SHP00231,2025-08-19,Air,West,456.5629331376849,139.83126325927861,3413.20785102357,121.94387838738349,3.9517642841472647,-0.29021335401568915,On-Time
SHP00232,2025-08-20,Rail,Central,1079.4570474742334,63.57150976862509,1927.8926656721223,219.1200682353359,9.423777019740394,2.3513497950722226,Delayed
SHP00233,2025-08-21,Rail,Central,749.6515373834376,92.53845441831267,1639.0807552475967,207.70487730619453,9.862781736346186,0.4047510433150962,Delayed
SHP00234,2025-08-22,Road,West,1159.461482021293,60.409537168563254,2436.2647897384254,289.100176634483,6.1761567360423175,-0.1007726703620877,On-Time
SHP00235,2025-08-23,Road,West,640.8506684927494,217.08667201371668,3024.987380140755,187.41429715512268,4.926255470389116,5.5080173731733595,Delayed
SHP00236,2025-08-24,Air,West,453.55698397677645,85.96666643517365,2586.4494735990074,149.63913409522934,4.456277304843923,1.0570565846462556,Delayed
SHP00237,2025-08-25,Road,South,1472.1820323330803,90.05528318696891,3168.027163549432,367.4509707572699,6.925361802986744,0.2987212062435639,Delayed
SHP00238,2025-08-26,Road,West,416.9832797403924,59.24465504623087,1178.2567439210675,95.60580775578904,2.6284897847089086,-1.6336023001701077,On-Time
SHP00239,2025-08-27,Rail,East,1072.5924369797424,67.67016738245589,1523.3811709020636,195.7133313604547,7.130395814808233,-2.0,On-Time
SHP00240,2025-08-28,Road,North,295.0891169652025,46.7159101143145,697.6799602690432,81.95292754719995,4.071138969813707,2.4262525459802537,Delayed
SHP00241,2025-08-29,Sea,West,1055.4262743931226,39.769630299696345,1550.9392397338042,262.1538604330901,9.562052328060755,2.2767399945871483,Delayed
SHP00242,2025-08-30,Sea,North,909.8869867261207,72.7849716443267,1166.1567975393618,221.73069393538017,9.441575187369496,4.4289468473725,Delayed
SHP00243,2025-08-31,Sea,South,1059.8282655908272,68.46204304530212,1323.3195262372897,223.72869193258,8.867451720448141,1.697278983257039,Delayed
SHP00244,2025-09-01,Road,North,285.8077982166226,59.303963637678436,999.6606820473478,72.34064280346138,5.799109948148337,-0.4827570935988643,On-Time
SHP00245,2025-09-02,Road,South,748.7780060084966,103.16127661350619,2191.6762057278456,260.09188319752417,4.6985438553300085,1.7775256969257924,Delayed
SHP00246,2025-09-03,Sea,East,385.2017210410755,74.6419009995559,908.623112326587,88.83452990247874,7.447987117684096,0.2992484944901481,Delayed
SHP00247,2025-09-04,Road,South,190.10487490557617,79.99467426774042,681.6401066382932,53.60002200651941,2.5798874325790857,2.6634628351844247,Delayed
SHP00248,2025-09-05,Sea,South,363.6472472221315,145.50942238810558,1618.6313007504314,113.4589483720555,10.051166777297512,3.8358295671301095,Delayed
SHP00249,2025-09-06,Sea,Central,1370.5057903503416,137.0634732370968,2263.5049872483823,421.2343151365094,12.53699243753324,0.07860913404053083,Delayed
SHP00250,2025-09-07,Sea,West,1368.3851392515332,95.97944768239743,2182.4496351117946,322.79059942466426,10.690108924009738,4.893274099536848,Delayed
SHP00251,2025-09-08,Road,West,300.97579458103377,117.54571043743893,1385.399470516045,85.43083985702059,4.061432123275665,3.470868169053799,Delayed
SHP00252,2025-09-09,Road,East,669.447878586322,24.853926965200696,1551.2117480480717,219.6558883365566,4.965842232339969,0.544210848577677,Delayed
SHP00253,2025-09-10,Sea,East,868.564953467582,103.76279980232452,1806.2233739013352,158.62259766369445,9.001953112907913,2.176858187644846,Delayed
SHP00254,2025-09-11,Road,West,317.0829804928149,67.72059801879868,1042.4728076743831,80.56280774577596,1.471242736300506,1.2637422174504591,Delayed
SHP00255,2025-09-12,Road,Central,921.7913301528848,101.98973378053894,2607.209793635351,201.06709915577306,6.4728552759835,0.5549849820107341,Delayed
SHP00256,2025-09-13,Rail,West,1115.790364383752,47.306716005039355,1518.1204635833576,274.55973362469547,6.977686312587334,5.2828626411825255,Delayed
SHP00257,2025-09-14,Sea,Central,593.532771985202,58.271766552412856,1039.9070502664085,148.8094880308954,9.680062481935892,1.7940111524767282,Delayed
SHP00258,2025-09-15,Rail,East,399.51631232143677,55.35477024461529,1105.5918929958723,122.62516538059653,6.430541642791537,-1.6024209015776494,On-Time
SHP00259,2025-09-16,Rail,North,597.882393816687,65.64042101725362,1320.356167612672,117.15488664922937,6.656592868439496,-2.0,On-Time
SHP00260,2025-09-17,Road,East,225.61405094516024,106.4149412084697,1618.358409797032,60.27037141208008,3.096614968769358,-1.9677423011305688,On-Time
SHP00261,2025-09-18,Rail,East,1192.5277838728791,40.329008729729104,1839.819109328961,329.03405510230255,7.180379954361564,1.7237612522954333,Delayed
SHP00262,2025-09-19,Sea,South,538.9022006928188,69.993054161717,990.1657260261479,142.27384153204406,7.220944766752146,-0.3537841807976436,On-Time
SHP00263,2025-09-20,Road,South,1235.181733666187,78.46126050829238,3277.150163615701,376.0121125620405,5.542864627746779,1.3332342915319437,Delayed
SHP00264,2025-09-21,Rail,South,721.787324531516,34.26830716400373,1385.3463993519815,177.0143812582038,7.60585150023122,2.8409907124034315,Delayed
SHP00265,2025-09-22,Sea,South,354.78336196962596,77.54769531722518,699.2504540407053,120.85496575862726,10.541225891210777,5.571783826080721,Delayed
SHP00266,2025-09-23,Air,Central,117.00692539646201,50.51847457529008,813.0544201471524,30.644884279038283,3.6916127065811715,-0.2961830842208927,On-Time
SHP00267,2025-09-24,Rail,West,635.2206078367558,68.49414386850653,1154.4941642959607,176.02367337857066,6.913573568144754,-2.0,On-Time
SHP00268,2025-09-25,Air,North,535.2919294564175,122.76233769565314,3487.7568247954623,171.47554513550963,5.5073595909531505,4.981005163326817,Delayed
SHP00269,2025-09-26,Road,East,867.1767089815887,68.02519255480065,2190.7933221277835,196.66712550750995,4.895339034571785,-2.0,On-Time
SHP00270,2025-09-27,Road,Central,328.47640176466666,131.88878382997873,1730.885583675555,63.32510792591941,2.234649446991403,-2.0,On-Time
SHP00271,2025-09-28,Air,North,605.5737852390625,60.76382000965178,2966.706174728153,181.86790323748158,6.149099221615563,4.916125649917245,Delayed
SHP00272,2025-09-29,Air,Central,858.3492435527345,45.568817013933796,4131.408400108018,224.9836501817743,4.7047989343576795,3.1655788193436987,Delayed
SHP00273,2025-09-30,Sea,Central,861.1800465414229,89.88349047864585,1471.737177507901,286.2611757135827,7.657921017761264,1.712100853065455,Delayed
SHP00274,2025-10-01,Sea,East,1367.972200381515,81.35797200909346,1608.7506740180029,474.76242411738593,13.699053602429938,0.37519750636631527,Delayed
SHP00275,2025-10-02,Rail,West,1300.4117818324107,96.11449670349627,2198.6359468431797,322.3052260234001,7.6342979322742455,-0.09801004348813513,On-Time
SHP00276,2025-10-03,Rail,South,713.090239250692,56.65450012351478,1512.4093446138086,178.71797933989907,6.063324519894122,-1.1270650624858467,On-Time
SHP00277,2025-10-04,Air,West,678.1430312978092,102.6163359847759,3639.4629290229104,169.09743490531437,5.239716982089526,-0.2076079356885402,On-Time
SHP00278,2025-10-05,Rail,East,852.3788669690739,46.8511674500393,1615.953054020975,200.45751698927586,9.238213125436584,0.38146154742319455,Delayed
SHP00279,2025-10-06,Air,East,174.1505706289154,228.68445495661913,2776.825571363398,54.489415915182185,1.4669337104813025,-2.0,On-Time
SHP00280,2025-10-07,Air,East,232.43204396989253,103.32502430050499,1828.9338092978842,71.82830710941583,4.644605610020444,-1.5505712899311401,On-Time
SHP00281,2025-10-08,Sea,North,311.83271652812016,248.53122391230875,2171.5682862686253,81.50360111518512,10.583034835000982,-2.0,On-Time
SHP00282,2025-10-09,Road,West,652.0793092922726,109.90271115416293,2177.7385892811894,122.3251270444549,3.774031140450229,0.6948186302507835,Delayed
SHP00283,2025-10-10,Road,West,491.0184968650225,113.5123233204881,1673.7708567866007,114.22321773202509,4.164674613064821,0.6952530027108168,Delayed
SHP00284,2025-10-11,Road,Central,373.03141459244114,106.5444230548157,1413.112238213001,85.6821518474647,6.431921347968668,4.946288590662949,Delayed
SHP00285,2025-10-12,Rail,Central,706.2071495843899,41.48137538292012,1175.7193219639194,224.4925409997574,4.4073443946464845,1.4388873050813973,Delayed
SHP00286,2025-10-13,Road,Central,2000.0,78.32708483695157,3907.081639327575,389.77569496149937,10.720507749440442,-0.8901051672884455,On-Time
SHP00287,2025-10-14,Road,East,167.83756747347658,65.11426420989596,605.5253953711697,53.19860342983155,4.610892511099063,-0.0008875042493323715,On-Time
SHP00288,2025-10-15,Rail,West,504.97075899467546,84.71599242511923,1236.343662844342,148.3408266678727,7.177129142895467,1.717055781277754,Delayed
SHP00289,2025-10-16,Road,East,1175.7521485891857,79.99493269895174,2827.667733884038,358.03422202508546,6.501251678740424,1.0690315663625043,Delayed
SHP00290,2025-10-17,Rail,North,679.1940631382662,45.60135079482524,1059.6075914127196,172.1595586379162,9.649102277552078,1.9457147980289953,Delayed
SHP00291,2025-10-18,Road,Central,259.4806933477643,115.22026314973736,1359.1857815206224,76.69039734419009,7.058371383676491,1.4426119338448373,Delayed
SHP00292,2025-10-19,Road,East,738.8687268508592,157.17463003434213,2345.341837385639,209.49508580161122,4.561401269341365,-0.1316106629750018,On-Time
SHP00293,2025-10-20,Air,East,1324.835708996247,61.330609398760046,6592.278143513739,411.6617393847893,6.24427767146481,-0.8394832276824988,On-Time
SHP00294,2025-10-21,Road,North,475.4935587119411,85.9200685913561,1576.26130384649,121.70299091594659,7.147451485054431,-0.9739055098999154,On-Time
SHP00295,2025-10-22,Road,South,924.8573281689711,91.07992036167636,2439.6644389934413,240.8146805727559,4.4708821951190565,-1.813178211555147,On-Time
SHP00296,2025-10-23,Rail,West,323.6891639813908,54.281326046667616,895.9151978487441,93.67821993113246,6.091098466753276,-2.0,On-Time
SHP00297,2025-10-24,Air,South,286.7310617702289,74.9325057123763,1901.4689491892582,56.879750785754084,3.941336466883624,5.096159827156187,Delayed
SHP00298,2025-10-25,Road,Central,421.623026875522,25.603957666047094,891.1871959182165,107.16036464968494,0.8245413214885624,0.8117753791151392,Delayed
SHP00299,2025-10-26,Rail,East,870.1921202928902,93.34208381625902,1960.4153971895864,300.41785601842673,8.747663176196212,0.11174637222916378,Delayed
SHP00300,2025-10-27,Road,North,1603.1804749122537,119.98194952386926,3869.1126231971266,298.8070203565522,6.114433993734561,-0.7397107904322655,On-Time
SHP00301,2025-10-28,Road,North,1529.2133991733813,62.91235081988909,3231.025010770185,357.4089834407999,7.507191248039372,1.5721977733273322,Delayed
SHP00302,2025-10-29,Rail,West,426.25374071097843,58.550116343908336,978.6072215163651,99.48705584272791,7.759663531073347,3.509159715140183,Delayed
SHP00303,2025-10-30,Rail,South,698.0393996728756,111.22985254390981,1722.991339985418,200.81818723707732,3.5285708661136947,2.3081611906393498,Delayed
SHP00304,2025-10-31,Rail,West,674.3631230085325,33.074008074564006,1047.462971617954,133.51449847697282,7.789284600943356,2.803972718278776,Delayed
SHP00305,2025-11-01,Air,East,970.73901090915,79.62273503274862,5072.223383729351,278.4588978078403,7.473382036074961,-0.9663219554599469,On-Time
SHP00306,2025-11-02,Sea,West,149.17233365988287,52.13042725214934,410.91948499273406,29.26117372201073,6.915868652835032,0.4896768955415511,Delayed
SHP00307,2025-11-03,Rail,North,635.0834560306598,35.1888857471644,914.1925778530608,124.56661548159433,7.375053189970254,-0.9334452796473987,On-Time
SHP00308,2025-11-04,Road,North,166.33358709179373,99.38628402218237,1178.380282356983,50.530675153012744,5.530314338656808,0.7675784970081054,Delayed
SHP00309,2025-11-05,Air,Central,1810.8302106570904,108.15949201054514,8992.2259829321,425.73157798748883,4.585269096287691,3.6814775201455263,Delayed
SHP00310,2025-11-06,Road,Central,1392.0631626586878,133.4369649145874,3718.9183774238018,481.87923085299184,8.354694431430302,1.5985096122596039,Delayed
SHP00311,2025-11-07,Road,East,381.56397962661106,41.95218665038658,1083.7645066257721,71.10444729589531,5.3588998514431045,4.566785914990129,Delayed
SHP00312,2025-11-08,Road,South,1952.6397045935726,113.94241003079144,4343.396562003327,499.2277473671819,9.669914303518167,-0.2213090261253543,On-Time
SHP00313,2025-11-09,Road,West,294.3542898416951,92.37108109221337,1355.0708249220593,58.645120431739066,3.9841189677327584,-1.5174026350426173,On-Time
SHP00314,2025-11-10,Sea,East,735.4763947723316,42.350255330824666,1180.3094416355361,176.31901012293338,7.836021151494117,1.780321216735698,Delayed
SHP00315,2025-11-11,Air,Central,663.5162006827646,36.38640299932044,3343.9610604851923,232.03016665983813,5.385042287013251,0.7971459080570473,Delayed
SHP00316,2025-11-12,Rail,West,246.10506967144252,160.23854518450878,1677.0721865418209,81.48618274817937,6.145126829679832,1.3067556329116687,Delayed
SHP00317,2025-11-13,Road,Central,1142.2062750084287,67.0596890003294,2566.6831794272966,214.9805248167374,4.780179708868297,0.9330504074162452,Delayed
SHP00318,2025-11-14,Road,West,1097.4266184551582,29.964746061355235,2364.041864142202,302.61922384443193,5.324936689987715,-0.7110859333786903,On-Time
SHP00319,2025-11-15,Road,South,1043.5100638336153,70.00271278468597,2351.236254938549,302.7533575822825,6.422939522155838,0.9893401194249992,Delayed
SHP00320,2025-11-16,Road,East,699.4411957783755,61.01397560335161,1797.8874110889662,150.81413038865776,2.49559251231306,2.933426339572927,Delayed
SHP00321,2025-11-17,Rail,West,1211.6400344041751,73.39977419502989,2426.592157710639,247.98387892294463,8.396500721908113,3.190269269754886,Delayed
SHP00322,2025-11-18,Air,North,473.4182820450242,76.72196995434491,2824.9901872412174,158.00088649294227,2.3535410038118263,-0.7237914979634295,On-Time
SHP00323,2025-11-19,Rail,North,1172.2874505191041,61.11593533429663,1832.5657387085178,404.0860716487203,10.192965411897278,1.077514829326212,Delayed
SHP00324,2025-11-20,Road,West,617.419770124043,152.00747894778564,2263.9215815518523,215.24598281450324,2.296206584291466,4.192777707203969,Delayed
SHP00325,2025-11-21,Sea,West,531.470223339297,64.69221451499502,985.1596625317758,167.019567467243,10.28602400790169,-0.669726872648811,On-Time
SHP00326,2025-11-22,Air,West,875.9357323248757,32.574051112226485,4329.990071619165,256.4699108992836,6.009282709955469,-1.1236159985813792,On-Time
SHP00327,2025-11-23,Rail,North,885.3906110495233,162.6924190870937,2385.874712331285,211.4083842609831,5.177901277125778,2.486007409922177,Delayed
SHP00328,2025-11-24,Rail,North,579.8789226391655,42.637225313154936,939.6733376864785,121.27455175286805,3.817896667077546,2.047398017451197,Delayed
SHP00329,2025-11-25,Road,West,370.1377620972691,51.649930180752236,981.9028643027987,71.5945265682565,6.523330589544509,-1.5924402043302779,On-Time
SHP00330,2025-11-26,Road,Central,877.6984358600123,101.83362488747001,2417.3335833012293,261.4317560894718,4.216894104324437,-2.0,On-Time
SHP00331,2025-11-27,Road,Central,159.79324277415472,50.273045834361554,696.1714516791897,50.079678562042076,7.878090502024332,1.0288902557408677,Delayed
SHP00332,2025-11-28,Air,South,415.02569059686687,46.07899594986427,2304.494000652668,133.01453894302932,0.5,-0.546492744662316,On-Time
SHP00333,2025-11-29,Road,East,813.5357879017597,108.28647262387597,2468.2796835819095,272.8111322486844,5.681050587491368,-2.0,On-Time
SHP00334,2025-11-30,Road,Central,294.9548798930868,91.98517578629225,1675.9041454593191,97.2135965695022,3.8186663767551763,-1.2180063096211617,On-Time
SHP00335,2025-12-01,Road,North,637.9224049365417,134.83469198784766,2007.6328372734165,223.24478352982158,4.759423413483107,2.0065245375864373,Delayed
SHP00336,2025-12-02,Road,Central,856.3809612819229,73.88966659082156,2235.632382127,189.68057432624371,6.05174443530524,0.12147322272251349,Delayed
SHP00337,2025-12-03,Sea,South,537.6103248836537,15.35527928364637,621.4376829227028,166.53140782912624,9.402306243892552,4.415260112546652,Delayed
SHP00338,2025-12-04,Air,South,492.85209977646235,14.761781937637394,2059.2422698285914,137.8498043180891,2.4386702822140633,-2.0,On-Time
SHP00339,2025-12-05,Road,East,420.46139029008043,47.22462009986324,1322.05707186881,94.35644382386589,2.442416342785548,3.8449809287178716,Delayed
SHP00340,2025-12-06,Road,Central,739.4326497839995,186.8096362921256,2888.631843935496,256.52686219137973,7.22213657276467,-0.3597584494154714,On-Time
SHP00341,2025-12-07,Road,North,1288.0256972646089,95.9936454685313,3206.36636274757,428.45231702828215,7.6554504457610095,-0.7210533398909504,On-Time
SHP00342,2025-12-08,Road,North,514.1160268380613,113.20268983897257,1576.1175252556386,103.77311885482858,4.76968230218588,-2.0,On-Time
SHP00343,2025-12-09,Road,West,246.47913876339325,172.14013325991618,1787.720976728706,45.46231754426106,5.055111408044793,1.662704622856898,Delayed
SHP00344,2025-12-10,Road,North,983.5034470373132,102.68199959205236,2429.8826596694385,292.11648563423796,7.033877577103913,-2.0,On-Time
SHP00345,2025-12-11,Road,East,846.5720554776938,95.89773013139661,2615.4766823131135,239.32778838816336,4.308944403539508,2.5447591114947934,Delayed
SHP00346,2025-12-12,Rail,East,1904.4125768866543,114.73802267157637,3374.8818254982534,645.7647013543288,11.41963281061397,-2.0,On-Time
SHP00347,2025-12-13,Rail,North,1059.5816461618363,92.41799367303545,1908.6967572856677,232.87580656372336,7.211255841796977,-2.0,On-Time
SHP00348,2025-12-14,Road,North,400.0097438325785,70.57872775612029,1054.1515258051631,77.74027413126936,5.238039060348553,-2.0,On-Time
SHP00349,2025-12-15,Road,West,327.34020221586024,78.75502773961003,1248.3608458629917,73.34600836049837,3.584186272868619,-1.2898749184837435,On-Time
SHP00350,2025-12-16,Rail,North,421.1416670920041,103.14212105043669,1494.3702692580523,77.16060715001043,7.193853050113271,2.855189852748752,Delayed
SHP00351,2025-12-17,Rail,West,1525.8020352709593,44.29892950061201,1925.095837514658,283.9544559274157,8.45484660081646,4.259891334054135,Delayed
SHP00352,2025-12-18,Sea,West,920.4987638201818,99.534082784493,1484.9553490651322,308.8511089892542,11.178517248544688,-1.0314838723500679,On-Time
SHP00353,2025-12-19,Rail,North,1056.2783550552224,86.84032325854325,1796.4189057825188,253.34077835187165,6.532230553951863,0.3835922467348359,Delayed
SHP00354,2025-12-20,Road,South,998.8584755064774,15.198859942225628,2049.5780603360527,249.55233451155357,5.492572789175271,1.7247932726812782,Delayed
SHP00355,2025-12-21,Road,South,1123.1214283115996,49.029560153731325,2358.3806889090533,205.66956890658608,7.452253584567979,-0.3232809093347633,On-Time
SHP00356,2025-12-22,Rail,West,344.66961198642446,67.81717114856696,906.9504252156191,77.89143844852661,6.562339367766583,1.6268940682324913,Delayed
SHP00357,2025-12-23,Road,North,599.854471419665,45.65747560638034,1471.1960555022847,190.03594639007028,4.755565660773385,0.4898013212399217,Delayed
SHP00358,2025-12-24,Rail,South,729.6235147950562,138.395741668894,1850.9720292558675,207.67526780693444,10.058845854669975,-0.13364969689132844,On-Time
SHP00359,2025-12-25,Sea,North,1082.1614340740837,31.09466573479212,1006.1496060358775,333.460148495648,11.800093257344688,-2.0,On-Time
SHP00360,2025-12-26,Rail,North,730.4042955004638,82.16326581969524,1739.2440555121614,187.00273552812746,8.326641927482498,0.8726079948116746,Delayed
SHP00361,2025-12-27,Road,North,944.5316398207044,61.79514206813772,2413.8909444943083,219.74903362032643,6.5290098412569,2.895939261620144,Delayed
SHP00362,2025-12-28,Rail,Central,599.7841276092917,123.07849079693017,1731.3062484260681,157.19005417641844,8.071483637712822,-1.4456946193507068,On-Time
SHP00363,2025-12-29,Road,North,699.1666466682174,47.36436832256403,1675.2382364334464,164.24968404084956,7.246407385878668,-2.0,On-Time
SHP00364,2025-12-30,Rail,Central,464.8294671681226,61.9158513823865,1242.2742681478403,149.9656470224607,5.545558112451798,-0.298876605738259,On-Time
SHP00365,2025-12-31,Sea,West,378.50506340076544,42.150603451201825,701.3574181608645,87.28498287298373,9.829719005374105,4.274426612018798,Delayed
SHP00366,2026-01-01,Road,South,848.6757486473526,108.44693028179589,2332.3301039280545,247.9489530101335,6.062002632450292,3.5298748387193757,Delayed
SHP00367,2026-01-02,Sea,South,456.8296630666249,43.23744212561719,762.9471027815194,92.86752157083492,7.970759314869781,-0.9511555144564645,On-Time
SHP00368,2026-01-03,Sea,South,381.91495554153056,122.3789472345722,1531.7303334390758,113.33987168849046,8.621480972891664,1.6387875124746414,Delayed
SHP00369,2026-01-04,Road,South,512.8059479068452,73.3605322807717,1517.9332147428156,171.92380975934972,4.701450386152883,2.033864782876417,Delayed
SHP00370,2026-01-05,Road,South,654.4248403975346,66.81728077880305,1612.0955787479538,185.5027000250107,3.4510822722123304,4.2258453037241654,Delayed
SHP00371,2026-01-06,Road,South,791.3473961105093,67.9413400568277,1990.006340846303,217.75934782197797,6.434463612771009,-2.0,On-Time
SHP00372,2026-01-07,Road,South,380.9077228299742,60.867456258174634,1271.0070217897153,130.79994315260535,3.7721831781482904,-2.0,On-Time
SHP00373,2026-01-08,Road,West,556.4495086277494,176.4580763111158,2493.7117502547303,159.5103773894366,5.197572128473303,-2.0,On-Time
SHP00374,2026-01-09,Rail,North,809.4678954648946,68.51280510983796,1602.3875076473184,181.42083749173685,9.22919593556035,-1.1960229958621806,On-Time
SHP00375,2026-01-10,Road,East,381.6574366087036,57.91112367350224,1026.2707234136699,87.66918405991755,4.106800591575005,3.165763918672087,Delayed
SHP00376,2026-01-11,Road,Central,1428.6408042788867,92.50849589567692,3427.13694985118,428.45241910968014,9.424769624309222,-0.8992978998892023,On-Time
SHP00377,2026-01-12,Air,East,1254.6252447539293,52.58950149841564,6070.799504261851,382.69108787991394,4.289585690310503,-2.0,On-Time
SHP00378,2026-01-13,Road,East,929.0876805905953,24.657097981146848,1762.845933791828,215.17146621665026,3.645915349739905,1.0665910437052457,Delayed
SHP00379,2026-01-14,Air,North,980.8301307341692,94.49607110319532,5284.026914177129,234.13246596516632,4.092360254475831,1.1309220919683864,Delayed
SHP00380,2026-01-15,Road,North,601.7714648449545,91.99043533160513,1751.0662920362445,209.70508326345978,0.508332967240908,-2.0,On-Time
SHP00381,2026-01-16,Road,North,536.0676376458086,26.28872149288556,939.0869174222071,105.78326338517486,5.536312903289836,-0.7651147679619998,On-Time
SHP00382,2026-01-17,Rail,South,1833.4198259077123,121.29623552873157,3020.383318152559,456.13588565488976,8.8538625229647,0.8764413016140653,Delayed
